,Date,Time,Stage_01,Flow_01,Stage_02,Flow_02,Stage_03,Flow_03,Precipitation
8057,2021-01-02,19:20:00,0.54,1.29,0.44,1.39,0.42,1.56,0.0
8058,2021-01-02,19:30:00,0.54,1.28,0.44,1.38,0.42,1.56,0.0
8059,2021-01-02,19:40:00,0.54,1.28,0.44,1.38,0.42,1.56,0.0
8060,2021-01-02,19:50:00,0.54,1.27,0.44,1.37,0.42,1.56,0.0
8061,2021-01-02,20:00:00,0.54,1.27,0.44,1.37,0.42,1.56,0.0
8062,2021-01-02,20:10:00,0.54,1.26,0.44,1.37,0.42,1.56,0.0
8063,2021-01-02,20:20:00,0.54,1.26,0.44,1.36,0.42,1.56,0.0
8064,2021-01-02,20:30:00,0.54,1.26,0.44,1.36,0.42,1.56,0.0
8065,2021-01-02,20:40:00,0.54,1.25,0.44,1.35,0.42,1.56,0.0
8066,2021-01-02,20:50:00,0.54,1.25,0.44,1.35,0.42,1.56,0.0
8067,2021-01-02,21:00:00,0.54,1.24,0.44,1.35,0.42,1.55,0.0
8068,2021-01-02,21:10:00,0.54,1.24,0.44,1.34,0.42,1.55,0.0
8069,2021-01-02,21:20:00,0.54,1.24,0.44,1.34,0.42,1.55,0.0
8070,2021-01-02,21:30:00,0.54,1.23,0.44,1.33,0.42,1.55,0.0
8071,2021-01-02,21:40:00,0.54,1.23,0.44,1.33,0.42,1.55,0.0
8072,2021-01-02,21:50:00,0.54,1.22,0.44,1.33,0.42,1.55,0.0
8073,2021-01-02,22:00:00,0.54,1.22,0.44,1.32,0.42,1.55,0.0
8074,2021-01-02,22:10:00,0.54,1.22,0.44,1.32,0.42,1.55,0.0
8075,2021-01-02,22:20:00,0.54,1.21,0.44,1.32,0.42,1.55,0.0
8076,2021-01-02,22:30:00,0.53,1.21,0.44,1.31,0.42,1.55,0.0
8077,2021-01-02,22:40:00,0.53,1.2,0.44,1.31,0.42,1.55,0.0
8078,2021-01-02,22:50:00,0.53,1.2,0.44,1.31,0.42,1.55,0.0
8079,2021-01-02,23:00:00,0.53,1.2,0.44,1.3,0.42,1.54,0.0
8080,2021-01-02,23:10:00,0.53,1.19,0.44,1.3,0.42,1.54,0.0
8081,2021-01-02,23:20:00,0.53,1.19,0.44,1.29,0.42,1.54,0.0
8082,2021-01-02,23:30:00,0.53,1.19,0.44,1.29,0.42,1.54,0.0
8083,2021-01-02,23:40:00,0.53,1.18,0.44,1.29,0.42,1.54,0.0
8084,2021-01-02,23:50:00,0.53,1.18,0.44,1.28,0.42,1.54,0.0
8085,2021-01-03,00:00:00,0.53,1.17,0.44,1.28,0.42,1.54,0.0
8086,2021-01-03,00:10:00,0.53,1.17,0.44,1.28,0.42,1.54,0.0
8087,2021-01-03,00:20:00,0.53,1.17,0.44,1.27,0.42,1.54,0.0
8088,2021-01-03,00:30:00,0.53,1.16,0.44,1.27,0.42,1.54,0.0
8089,2021-01-03,00:40:00,0.53,1.16,0.44,1.27,0.42,1.54,0.0
8090,2021-01-03,00:50:00,0.53,1.16,0.44,1.26,0.42,1.53,0.0
8091,2021-01-03,01:00:00,0.53,1.15,0.44,1.26,0.42,1.53,0.0
8092,2021-01-01,01:00:00,0.19,0.0,0.19,0.0,0.19,0.01,0.0
8093,2021-01-01,01:10:00,0.19,0.0,0.19,0.0,0.19,0.0,0.03
8094,2021-01-01,01:20:00,0.19,-0.01,0.19,0.0,0.19,0.03,0.02
8095,2021-01-01,01:30:00,0.19,-0.03,0.19,0.01,0.19,0.02,0.03
8096,2021-01-01,01:40:00,0.19,-0.06,0.19,0.02,0.19,0.01,0.03
8097,2021-01-01,01:50:00,0.19,-0.1,0.19,0.01,0.19,0.01,0.02
8098,2021-01-01,02:00:00,0.19,-0.15,0.19,0.01,0.19,-0.01,0.03
8099,2021-01-01,02:10:00,0.19,-0.19,0.19,0.01,0.19,-0.03,0.03
8100,2021-01-01,02:20:00,0.2,-0.24,0.19,0.0,0.19,-0.05,0.02
8101,2021-01-01,02:30:00,0.2,-0.28,0.19,-0.01,0.19,-0.07,0.03
8102,2021-01-01,02:40:00,0.2,-0.31,0.19,-0.01,0.19,-0.08,0.03
8103,2021-01-01,02:50:00,0.21,-0.33,0.19,-0.01,0.19,-0.09,0.02
8104,2021-01-01,03:00:00,0.21,-0.35,0.19,0.0,0.19,-0.1,0.03
8105,2021-01-01,03:10:00,0.21,-0.37,0.19,0.0,0.19,-0.11,0.02
8106,2021-01-01,03:20:00,0.22,-0.38,0.19,0.0,0.19,-0.11,0.03
8107,2021-01-01,03:30:00,0.22,-0.39,0.19,0.0,0.19,-0.12,0.03
8108,2021-01-01,03:40:00,0.22,-0.4,0.19,0.01,0.19,-0.12,0.03
8109,2021-01-01,03:50:00,0.23,-0.41,0.19,0.01,0.19,-0.12,0.03
8110,2021-01-01,04:00:00,0.23,-0.42,0.19,0.02,0.19,-0.12,0.03
8111,2021-01-01,04:10:00,0.23,-0.43,0.19,0.02,0.19,-0.13,0.03
8112,2021-01-01,04:20:00,0.24,-0.44,0.19,0.03,0.19,-0.13,0.03
8113,2021-01-01,04:30:00,0.24,-0.45,0.19,0.03,0.19,-0.13,0.03
8114,2021-01-01,04:40:00,0.24,-0.46,0.19,0.03,0.19,-0.13,0.03
8115,2021-01-01,04:50:00,0.25,-0.48,0.19,0.04,0.19,-0.13,0.03
8116,2021-01-01,05:00:00,0.25,-0.49,0.19,0.04,0.19,-0.13,0.03
8117,2021-01-01,05:10:00,0.25,-0.5,0.19,0.05,0.19,-0.14,0.03
8118,2021-01-01,05:20:00,0.25,-0.51,0.19,0.05,0.2,-0.14,0.03
8119,2021-01-01,05:30:00,0.26,-0.52,0.19,0.06,0.2,-0.14,0.03
8120,2021-01-01,05:40:00,0.26,-0.53,0.2,0.06,0.2,-0.14,0.03
8121,2021-01-01,05:50:00,0.26,-0.54,0.2,0.07,0.2,-0.14,0.04
8122,2021-01-01,06:00:00,0.27,-0.56,0.2,0.07,0.2,-0.14,0.03
8123,2021-01-01,06:10:00,0.27,-0.57,0.2,0.07,0.2,-0.14,0.04
8124,2021-01-01,06:20:00,0.27,-0.58,0.2,0.08,0.2,-0.15,0.04
8125,2021-01-01,06:30:00,0.27,-0.59,0.2,0.08,0.2,-0.15,0.04
8126,2021-01-01,06:40:00,0.28,-0.6,0.2,0.09,0.2,-0.15,0.04
8127,2021-01-01,06:50:00,0.28,-0.61,0.2,0.09,0.2,-0.15,0.04
8128,2021-01-01,07:00:00,0.28,-0.62,0.2,0.1,0.2,-0.15,0.04
8129,2021-01-01,07:10:00,0.29,-0.63,0.2,0.1,0.2,-0.15,0.04
8130,2021-01-01,07:20:00,0.29,-0.64,0.2,0.11,0.2,-0.15,0.04
8131,2021-01-01,07:30:00,0.29,-0.65,0.2,0.11,0.2,-0.16,0.05
8132,2021-01-01,07:40:00,0.29,-0.67,0.2,0.11,0.2,-0.16,0.05
8133,2021-01-01,07:50:00,0.3,-0.68,0.2,0.12,0.2,-0.16,0.05
8134,2021-01-01,08:00:00,0.3,-0.7,0.2,0.12,0.2,-0.16,0.05
8135,2021-01-01,08:10:00,0.3,-0.72,0.2,0.13,0.2,-0.16,0.05
8136,2021-01-01,08:20:00,0.31,-0.75,0.2,0.13,0.2,-0.17,0.06
8137,2021-01-01,08:30:00,0.31,-0.77,0.2,0.14,0.21,-0.17,0.06
8138,2021-01-01,08:40:00,0.31,-0.8,0.21,0.14,0.21,-0.18,0.06
8139,2021-01-01,08:50:00,0.32,-0.83,0.21,0.15,0.21,-0.18,0.06
8140,2021-01-01,09:00:00,0.32,-0.87,0.21,0.15,0.21,-0.19,0.06
8141,2021-01-01,09:10:00,0.33,-0.9,0.21,0.15,0.21,-0.2,0.07
8142,2021-01-01,09:20:00,0.33,-0.93,0.21,0.16,0.21,-0.2,0.07
8143,2021-01-01,09:30:00,0.34,-0.97,0.21,0.16,0.21,-0.21,0.08
8144,2021-01-01,09:40:00,0.34,-1.01,0.21,0.16,0.21,-0.22,0.08
8145,2021-01-01,09:50:00,0.35,-1.06,0.21,0.17,0.21,-0.23,0.09
8146,2021-01-01,10:00:00,0.35,-1.11,0.21,0.17,0.21,-0.24,0.09
8147,2021-01-01,10:10:00,0.36,-1.16,0.21,0.17,0.21,-0.25,0.1
8148,2021-01-01,10:20:00,0.36,-1.22,0.21,0.18,0.22,-0.26,0.1
8149,2021-01-01,10:30:00,0.37,-1.29,0.21,0.18,0.22,-0.28,0.1
8150,2021-01-01,10:40:00,0.38,-1.36,0.22,0.18,0.22,-0.29,0.11
8151,2021-01-01,10:50:00,0.39,-1.43,0.22,0.19,0.22,-0.31,0.12
8152,2021-01-01,11:00:00,0.4,-1.51,0.22,0.19,0.22,-0.33,0.12
8153,2021-01-01,11:10:00,0.4,-1.59,0.22,0.19,0.22,-0.34,0.13
8154,2021-01-01,11:20:00,0.41,-1.68,0.22,0.19,0.22,-0.36,0.14
8155,2021-01-01,11:30:00,0.42,-1.77,0.22,0.2,0.23,-0.38,0.15
8156,2021-01-01,11:40:00,0.43,-1.86,0.22,0.2,0.23,-0.4,0.16
8157,2021-01-01,11:50:00,0.44,-1.96,0.22,0.21,0.23,-0.43,0.17
8158,2021-01-01,12:00:00,0.45,-2.07,0.22,0.21,0.23,-0.45,0.18
8159,2021-01-01,12:10:00,0.47,-2.2,0.23,0.22,0.23,-0.47,0.2
8160,2021-01-01,12:20:00,0.48,-2.35,0.23,0.23,0.23,-0.5,0.24
8161,2021-01-01,12:30:00,0.49,-2.52,0.23,0.24,0.24,-0.53,0.28
8162,2021-01-01,12:40:00,0.51,-2.75,0.23,0.24,0.24,-0.57,0.48
8163,2021-01-01,12:50:00,0.52,-3.11,0.23,0.25,0.24,-0.61,0.82
8164,2021-01-01,13:00:00,0.55,-3.76,0.24,0.26,0.25,-0.66,1.73
8165,2021-01-01,13:10:00,0.59,-4.9,0.24,0.27,0.25,-0.73,1.73
8166,2021-01-01,13:20:00,0.64,-6.55,0.24,0.28,0.26,-0.86,0.83
8167,2021-01-01,13:30:00,0.72,-8.7,0.24,0.28,0.26,-1.04,0.48
8168,2021-01-01,13:40:00,0.8,-10.83,0.24,0.26,0.28,-1.31,0.28
8169,2021-01-01,13:50:00,0.9,-12.54,0.25,0.23,0.29,-1.64,0.24
8170,2021-01-01,14:00:00,0.97,-12.88,0.25,0.15,0.31,-2.06,0.2
8171,2021-01-01,14:10:00,1.02,-12.9,0.25,0.09,0.33,-2.45,0.18
8172,2021-01-01,14:20:00,1.05,-11.64,0.26,0.06,0.35,-2.76,0.17
8173,2021-01-01,14:30:00,1.05,-10.53,0.26,0.08,0.36,-2.95,0.16
8174,2021-01-01,14:40:00,1.05,-9.67,0.27,0.37,0.37,-3.03,0.15
8175,2021-01-01,14:50:00,1.04,-8.92,0.28,0.61,0.38,-3.02,0.14
8176,2021-01-01,15:00:00,1.02,-8.25,0.29,0.99,0.38,-2.94,0.13
8177,2021-01-01,15:10:00,1.01,-7.61,0.31,1.4,0.38,-2.83,0.12
8178,2021-01-01,15:20:00,0.99,-7.01,0.32,1.86,0.38,-2.69,0.12
8179,2021-01-01,15:30:00,0.98,-6.42,0.34,2.37,0.39,-2.52,0.11
8180,2021-01-01,15:40:00,0.97,-5.83,0.36,2.7,0.39,-2.31,0.11
8181,2021-01-01,15:50:00,0.95,-5.31,0.37,2.91,0.39,-2.06,0.1
8182,2021-01-01,16:00:00,0.94,-4.77,0.38,3.1,0.39,-1.79,0.1
8183,2021-01-01,16:10:00,0.93,-4.23,0.4,3.22,0.4,-1.47,0.09
8184,2021-01-01,16:20:00,0.92,-3.68,0.41,3.32,0.4,-1.09,0.09
8185,2021-01-01,16:30:00,0.9,-2.87,0.42,3.43,0.41,-0.64,0.08
8186,2021-01-01,16:40:00,0.89,-2.27,0.43,3.54,0.41,0.02,0.08
8187,2021-01-01,16:50:00,0.88,-1.66,0.44,3.65,0.41,0.52,0.07
8188,2021-01-01,17:00:00,0.88,-1.02,0.45,3.76,0.42,0.67,0.07
8189,2021-01-01,17:10:00,0.88,-0.35,0.46,3.79,0.42,0.81,0.06
8190,2021-01-01,17:20:00,0.88,0.4,0.46,3.81,0.43,0.95,0.06
8191,2021-01-01,17:30:00,0.88,0.83,0.47,3.81,0.43,1.07,0.06
8192,2021-01-01,17:40:00,0.88,1.05,0.47,3.81,0.43,1.17,0.06
8193,2021-01-01,17:50:00,0.88,1.17,0.48,3.81,0.44,1.27,0.06
8194,2021-01-01,18:00:00,0.88,1.32,0.48,3.83,0.44,1.35,0.05
8195,2021-01-01,18:10:00,0.88,1.47,0.48,3.84,0.44,1.43,0.05
8196,2021-01-01,18:20:00,0.87,1.6,0.49,3.86,0.44,1.5,0.05
8197,2021-01-01,18:30:00,0.87,1.7,0.49,3.87,0.45,1.56,0.05
8198,2021-01-01,18:40:00,0.87,1.79,0.49,3.88,0.45,1.62,0.05
8199,2021-01-01,18:50:00,0.87,1.87,0.5,3.89,0.45,1.68,0.04
8200,2021-01-01,19:00:00,0.87,1.94,0.5,3.9,0.45,1.74,0.04
8201,2021-01-01,19:10:00,0.86,2.0,0.5,3.91,0.46,1.79,0.04
8202,2021-01-01,19:20:00,0.86,2.06,0.51,3.91,0.46,1.84,0.04
8203,2021-01-01,19:30:00,0.86,2.11,0.51,3.91,0.46,1.89,0.04
8204,2021-01-01,19:40:00,0.86,2.16,0.51,3.91,0.46,1.94,0.04
8205,2021-01-01,19:50:00,0.86,2.21,0.51,3.91,0.47,1.99,0.04
8206,2021-01-01,20:00:00,0.85,2.25,0.52,3.9,0.47,2.03,0.04
8207,2021-01-01,20:10:00,0.85,2.28,0.52,3.89,0.47,2.08,0.03
8208,2021-01-01,20:20:00,0.85,2.31,0.52,3.88,0.47,2.12,0.04
8209,2021-01-01,20:30:00,0.85,2.34,0.52,3.86,0.47,2.16,0.03
8210,2021-01-01,20:40:00,0.85,2.36,0.52,3.85,0.48,2.2,0.03
8211,2021-01-01,20:50:00,0.84,2.38,0.53,3.83,0.48,2.24,0.03
8212,2021-01-01,21:00:00,0.84,2.4,0.53,3.81,0.48,2.27,0.03
8213,2021-01-01,21:10:00,0.84,2.42,0.53,3.8,0.48,2.31,0.03
8214,2021-01-01,21:20:00,0.84,2.44,0.53,3.78,0.49,2.34,0.03
8215,2021-01-01,21:30:00,0.84,2.46,0.53,3.77,0.49,2.36,0.03
8216,2021-01-01,21:40:00,0.84,2.47,0.54,3.76,0.49,2.38,0.03
8217,2021-01-01,21:50:00,0.84,2.49,0.54,3.76,0.49,2.4,0.03
8218,2021-01-01,22:00:00,0.83,2.52,0.54,3.75,0.49,2.42,0.03
8219,2021-01-01,22:10:00,0.83,2.55,0.54,3.74,0.49,2.44,0.03
8220,2021-01-01,22:20:00,0.83,2.58,0.54,3.74,0.5,2.45,0.03
8221,2021-01-01,22:30:00,0.83,2.6,0.54,3.73,0.5,2.46,0.03
8222,2021-01-01,22:40:00,0.83,2.62,0.54,3.73,0.5,2.47,0.03
8223,2021-01-01,22:50:00,0.83,2.64,0.55,3.72,0.5,2.49,0.03
8224,2021-01-01,23:00:00,0.83,2.65,0.55,3.72,0.5,2.5,0.03
8225,2021-01-01,23:10:00,0.83,2.67,0.55,3.72,0.5,2.5,0.03
8226,2021-01-01,23:20:00,0.83,2.68,0.55,3.71,0.5,2.51,0.03
8227,2021-01-01,23:30:00,0.83,2.69,0.55,3.71,0.51,2.52,0.03
8228,2021-01-01,23:40:00,0.83,2.7,0.55,3.71,0.51,2.53,0.03
8229,2021-01-01,23:50:00,0.83,2.72,0.55,3.71,0.51,2.54,0.02
8230,2021-01-02,00:00:00,0.83,2.73,0.55,3.7,0.51,2.55,0.02
8231,2021-01-02,00:10:00,0.83,2.74,0.55,3.7,0.51,2.55,0.02
8232,2021-01-02,00:20:00,0.83,2.75,0.56,3.7,0.51,2.56,0.02
8233,2021-01-02,00:30:00,0.83,2.76,0.56,3.7,0.51,2.57,0.02
8234,2021-01-02,00:40:00,0.83,2.76,0.56,3.7,0.51,2.58,0.02
8235,2021-01-02,00:50:00,0.82,2.77,0.56,3.69,0.51,2.58,0.02
8236,2021-01-02,01:00:00,0.82,2.78,0.56,3.69,0.51,2.59,0.02
8237,2021-01-02,01:10:00,0.82,2.79,0.56,3.69,0.52,2.6,0.0
8238,2021-01-02,01:20:00,0.82,2.8,0.56,3.69,0.52,2.61,0.0
8239,2021-01-02,01:30:00,0.82,2.83,0.56,3.69,0.52,2.62,0.0
8240,2021-01-02,01:40:00,0.82,2.86,0.56,3.68,0.52,2.63,0.0
8241,2021-01-02,01:50:00,0.82,2.91,0.56,3.68,0.52,2.64,0.0
8242,2021-01-02,02:00:00,0.82,2.95,0.56,3.68,0.52,2.65,0.0
8243,2021-01-02,02:10:00,0.82,3.0,0.56,3.67,0.52,2.67,0.0
8244,2021-01-02,02:20:00,0.81,3.05,0.56,3.67,0.52,2.69,0.0
8245,2021-01-02,02:30:00,0.81,3.08,0.57,3.67,0.52,2.7,0.0
8246,2021-01-02,02:40:00,0.81,3.11,0.57,3.66,0.52,2.72,0.0
8247,2021-01-02,02:50:00,0.81,3.14,0.57,3.65,0.52,2.73,0.0
8248,2021-01-02,03:00:00,0.8,3.15,0.57,3.64,0.52,2.75,0.0
8249,2021-01-02,03:10:00,0.8,3.16,0.57,3.63,0.52,2.76,0.0
8250,2021-01-02,03:20:00,0.8,3.17,0.57,3.62,0.52,2.77,0.0
8251,2021-01-02,03:30:00,0.8,3.17,0.57,3.6,0.52,2.77,0.0
8252,2021-01-02,03:40:00,0.8,3.19,0.57,3.59,0.52,2.78,0.0
8253,2021-01-02,03:50:00,0.79,3.19,0.57,3.57,0.52,2.78,0.0
8254,2021-01-02,04:00:00,0.79,3.19,0.57,3.56,0.52,2.79,0.0
8255,2021-01-02,04:10:00,0.79,3.19,0.57,3.54,0.52,2.79,0.0
8256,2021-01-02,04:20:00,0.79,3.18,0.57,3.53,0.52,2.79,0.0
8257,2021-01-02,04:30:00,0.79,3.17,0.57,3.51,0.52,2.79,0.0
8258,2021-01-02,04:40:00,0.79,3.16,0.57,3.49,0.52,2.79,0.0
8259,2021-01-02,04:50:00,0.78,3.16,0.57,3.48,0.52,2.79,0.0
8260,2021-01-02,05:00:00,0.78,3.15,0.57,3.46,0.52,2.79,0.0
8261,2021-01-02,05:10:00,0.78,3.14,0.57,3.45,0.52,2.79,0.0
8262,2021-01-02,05:20:00,0.78,3.12,0.57,3.43,0.52,2.79,0.0
8263,2021-01-02,05:30:00,0.78,3.11,0.57,3.42,0.52,2.79,0.0
8264,2021-01-02,05:40:00,0.78,3.1,0.57,3.4,0.52,2.78,0.0
8265,2021-01-02,05:50:00,0.78,3.09,0.57,3.39,0.52,2.78,0.0
8266,2021-01-02,06:00:00,0.77,3.08,0.57,3.37,0.52,2.78,0.0
8267,2021-01-02,06:10:00,0.77,3.06,0.57,3.36,0.52,2.78,0.0
8268,2021-01-02,06:20:00,0.77,3.05,0.57,3.35,0.52,2.77,0.0
8269,2021-01-02,06:30:00,0.77,3.04,0.57,3.33,0.52,2.77,0.0
8270,2021-01-02,06:40:00,0.77,3.02,0.57,3.32,0.52,2.77,0.0
8271,2021-01-02,06:50:00,0.77,3.01,0.57,3.3,0.52,2.77,0.0
8272,2021-01-02,07:00:00,0.77,3.0,0.57,3.29,0.52,2.76,0.0
8273,2021-01-02,07:10:00,0.77,2.99,0.57,3.28,0.52,2.76,0.0
8274,2021-01-02,07:20:00,0.76,2.97,0.56,3.26,0.52,2.76,0.0
8275,2021-01-02,07:30:00,0.76,2.96,0.56,3.25,0.52,2.75,0.0
8276,2021-01-02,07:40:00,0.76,2.95,0.56,3.24,0.52,2.75,0.0
8277,2021-01-02,07:50:00,0.76,2.94,0.56,3.22,0.52,2.75,0.0
8278,2021-01-02,08:00:00,0.76,2.93,0.56,3.21,0.52,2.75,0.0
8279,2021-01-02,08:10:00,0.76,2.91,0.56,3.2,0.52,2.74,0.0
8280,2021-01-02,08:20:00,0.76,2.9,0.56,3.18,0.52,2.74,0.0
8281,2021-01-02,08:30:00,0.76,2.89,0.56,3.17,0.52,2.74,0.0
8282,2021-01-02,08:40:00,0.75,2.88,0.56,3.16,0.52,2.74,0.0
8283,2021-01-02,08:50:00,0.75,2.87,0.56,3.14,0.52,2.73,0.0
8284,2021-01-02,09:00:00,0.75,2.85,0.56,3.13,0.52,2.73,0.0
8285,2021-01-02,09:10:00,0.75,2.84,0.56,3.12,0.52,2.73,0.0
8286,2021-01-02,09:20:00,0.75,2.83,0.56,3.11,0.52,2.73,0.0
8287,2021-01-02,09:30:00,0.75,2.82,0.56,3.09,0.52,2.73,0.0
8288,2021-01-02,09:40:00,0.75,2.81,0.56,3.08,0.52,2.72,0.0
8289,2021-01-02,09:50:00,0.75,2.8,0.56,3.07,0.52,2.72,0.0
8290,2021-01-02,10:00:00,0.75,2.79,0.56,3.05,0.52,2.72,0.0
8291,2021-01-02,10:10:00,0.74,2.77,0.56,3.04,0.52,2.72,0.0
8292,2021-01-02,10:20:00,0.74,2.76,0.56,3.03,0.52,2.72,0.0
8293,2021-01-02,10:30:00,0.74,2.75,0.56,3.02,0.52,2.72,0.0
8294,2021-01-02,10:40:00,0.74,2.74,0.56,3.0,0.52,2.71,0.0
8295,2021-01-02,10:50:00,0.74,2.73,0.56,2.99,0.52,2.71,0.0
8296,2021-01-02,11:00:00,0.74,2.72,0.56,2.98,0.52,2.71,0.0
8297,2021-01-02,11:10:00,0.74,2.71,0.56,2.97,0.52,2.71,0.0
8298,2021-01-02,11:20:00,0.74,2.7,0.56,2.95,0.52,2.71,0.0
8299,2021-01-02,11:30:00,0.74,2.68,0.56,2.94,0.52,2.71,0.0
8300,2021-01-02,11:40:00,0.74,2.67,0.56,2.93,0.52,2.71,0.0
8301,2021-01-02,11:50:00,0.73,2.66,0.56,2.91,0.52,2.71,0.0
8302,2021-01-02,12:00:00,0.73,2.65,0.56,2.9,0.52,2.71,0.0
8303,2021-01-02,12:10:00,0.73,2.64,0.56,2.89,0.52,2.71,0.0
8304,2021-01-02,12:20:00,0.73,2.63,0.56,2.87,0.52,2.71,0.0
8305,2021-01-02,12:30:00,0.73,2.62,0.56,2.86,0.52,2.71,0.0
8306,2021-01-02,12:40:00,0.73,2.61,0.56,2.85,0.52,2.71,0.0
8307,2021-01-02,12:50:00,0.73,2.6,0.56,2.83,0.52,2.71,0.0
8308,2021-01-02,13:00:00,0.73,2.59,0.56,2.82,0.52,2.71,0.0
8309,2021-01-02,13:10:00,0.73,2.58,0.56,2.81,0.52,2.71,0.0
8310,2021-01-02,13:20:00,0.72,2.57,0.56,2.79,0.52,2.71,0.0
8311,2021-01-02,13:30:00,0.72,2.56,0.56,2.78,0.52,2.71,0.0
8312,2021-01-02,13:40:00,0.72,2.55,0.56,2.76,0.52,2.71,0.0
8313,2021-01-02,13:50:00,0.72,2.54,0.56,2.74,0.52,2.71,0.0
8314,2021-01-02,14:00:00,0.72,2.53,0.56,2.73,0.52,2.72,0.0
8315,2021-01-02,14:10:00,0.72,2.52,0.56,2.71,0.52,2.72,0.0
8316,2021-01-02,14:20:00,0.72,2.51,0.56,2.69,0.52,2.73,0.0
8317,2021-01-02,14:30:00,0.72,2.5,0.56,2.67,0.52,2.73,0.0
8318,2021-01-02,14:40:00,0.72,2.49,0.56,2.66,0.52,2.73,0.0
8319,2021-01-02,14:50:00,0.72,2.48,0.56,2.65,0.52,2.74,0.0
8320,2021-01-02,15:00:00,0.72,2.47,0.56,2.64,0.52,2.74,0.0
8321,2021-01-02,15:10:00,0.71,2.46,0.56,2.63,0.52,2.74,0.0
8322,2021-01-02,15:20:00,0.71,2.45,0.56,2.62,0.52,2.74,0.0
8323,2021-01-02,15:30:00,0.71,2.44,0.56,2.61,0.52,2.74,0.0
8324,2021-01-02,15:40:00,0.71,2.43,0.56,2.6,0.52,2.74,0.0
8325,2021-01-02,15:50:00,0.71,2.42,0.56,2.59,0.52,2.74,0.0
8326,2021-01-02,16:00:00,0.71,2.4,0.56,2.58,0.52,2.74,0.0
8327,2021-01-02,16:10:00,0.71,2.39,0.56,2.57,0.52,2.74,0.0
8328,2021-01-02,16:20:00,0.71,2.38,0.56,2.56,0.52,2.74,0.0
8329,2021-01-02,16:30:00,0.71,2.37,0.56,2.55,0.52,2.74,0.0
8330,2021-01-02,16:40:00,0.71,2.36,0.56,2.54,0.52,2.74,0.0
8331,2021-01-02,16:50:00,0.7,2.35,0.56,2.54,0.52,2.74,0.0
8332,2021-01-02,17:00:00,0.7,2.34,0.56,2.53,0.52,2.73,0.0
8333,2021-01-02,17:10:00,0.7,2.33,0.56,2.52,0.52,2.73,0.0
8334,2021-01-02,17:20:00,0.7,2.32,0.56,2.51,0.52,2.73,0.0
8335,2021-01-02,17:30:00,0.7,2.31,0.56,2.5,0.52,2.73,0.0
8336,2021-01-02,17:40:00,0.7,2.3,0.56,2.49,0.52,2.73,0.0
8337,2021-01-02,17:50:00,0.7,2.29,0.56,2.48,0.52,2.73,0.0
8338,2021-01-02,18:00:00,0.7,2.28,0.56,2.47,0.52,2.73,0.0
8339,2021-01-02,18:10:00,0.7,2.27,0.56,2.46,0.52,2.73,0.0
8340,2021-01-02,18:20:00,0.7,2.26,0.56,2.45,0.52,2.72,0.0
8341,2021-01-02,18:30:00,0.7,2.25,0.56,2.44,0.52,2.72,0.0
8342,2021-01-02,18:40:00,0.69,2.24,0.55,2.44,0.52,2.72,0.0
8343,2021-01-02,18:50:00,0.69,2.23,0.55,2.43,0.52,2.72,0.0
8344,2021-01-02,19:00:00,0.69,2.22,0.55,2.42,0.52,2.72,0.0
8345,2021-01-02,19:10:00,0.69,2.21,0.55,2.41,0.52,2.72,0.0
8346,2021-01-02,19:20:00,0.69,2.2,0.55,2.4,0.52,2.71,0.0
8347,2021-01-02,19:30:00,0.69,2.19,0.55,2.39,0.52,2.71,0.0
8348,2021-01-02,19:40:00,0.69,2.18,0.55,2.38,0.52,2.71,0.0
8349,2021-01-02,19:50:00,0.69,2.18,0.55,2.37,0.52,2.71,0.0
8350,2021-01-02,20:00:00,0.69,2.17,0.55,2.37,0.52,2.71,0.0
8351,2021-01-02,20:10:00,0.69,2.16,0.55,2.36,0.52,2.7,0.0
8352,2021-01-02,20:20:00,0.69,2.15,0.55,2.35,0.52,2.7,0.0
8353,2021-01-02,20:30:00,0.69,2.14,0.55,2.34,0.52,2.7,0.0
8354,2021-01-02,20:40:00,0.68,2.13,0.55,2.33,0.52,2.7,0.0
8355,2021-01-02,20:50:00,0.68,2.12,0.55,2.32,0.52,2.7,0.0
8356,2021-01-02,21:00:00,0.68,2.11,0.55,2.32,0.52,2.69,0.0
8357,2021-01-02,21:10:00,0.68,2.1,0.55,2.31,0.52,2.69,0.0
8358,2021-01-02,21:20:00,0.68,2.1,0.55,2.3,0.52,2.69,0.0
8359,2021-01-02,21:30:00,0.68,2.09,0.55,2.29,0.52,2.69,0.0
8360,2021-01-02,21:40:00,0.68,2.08,0.55,2.28,0.52,2.69,0.0
8361,2021-01-02,21:50:00,0.68,2.07,0.55,2.28,0.52,2.68,0.0
8362,2021-01-02,22:00:00,0.68,2.06,0.55,2.27,0.52,2.68,0.0
8363,2021-01-02,22:10:00,0.68,2.05,0.55,2.26,0.52,2.68,0.0
8364,2021-01-02,22:20:00,0.68,2.05,0.55,2.25,0.52,2.68,0.0
8365,2021-01-02,22:30:00,0.68,2.04,0.55,2.24,0.52,2.67,0.0
8366,2021-01-02,22:40:00,0.67,2.03,0.55,2.24,0.52,2.67,0.0
8367,2021-01-02,22:50:00,0.67,2.02,0.55,2.23,0.52,2.67,0.0
8368,2021-01-02,23:00:00,0.67,2.01,0.55,2.22,0.52,2.67,0.0
